GeneID	GeneSymbol	log2fc	pvalue	padj
ENSMUSG00000091698.8	Gm6526	NA	NA	NA
ENSMUSG00000091700.7	Gm7876	NA	NA	NA
ENSMUSG00000091703.2	Gm4222	NA	NA	NA
ENSMUSG00000091705.8	H2-Q2	-0.263532898466134	0.840559120629571	NA
ENSMUSG00000091707.1	Gm8224	NA	NA	NA
ENSMUSG00000091709.1	Gm17189	NA	NA	NA
ENSMUSG00000091712.2	Sec14l5	NA	NA	NA
ENSMUSG00000091713.1	Gm17126	NA	NA	NA
ENSMUSG00000091718.1	Gm16506	NA	NA	NA
ENSMUSG00000091721.4	Gimd1	NA	NA	NA
ENSMUSG00000091722.2	Siah3	NA	NA	NA
ENSMUSG00000091723.2	Gm17366	NA	NA	NA
ENSMUSG00000091725.8	Gm8220	NA	NA	NA
ENSMUSG00000091730.1	Gm17230	-0.984266234582451	0.478579284384655	NA
ENSMUSG00000091731.1	Gm17542	NA	NA	NA
ENSMUSG00000091732.1	Gm17541	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000091733.1	Gm8094	NA	NA	NA
ENSMUSG00000091734.2	Vmn1r29	NA	NA	NA
ENSMUSG00000091735.2	Gpr62	-0.360901154602843	0.857534600422301	NA
ENSMUSG00000091736.3	Yy2	NA	NA	NA
ENSMUSG00000091740.3	Gm7929	NA	NA	NA
ENSMUSG00000091741.1	Gm17161	NA	NA	NA
ENSMUSG00000091742.2	Gm5093	0.0950096627634275	0.977045494679892	NA
ENSMUSG00000091743.2	Gm5705	NA	NA	NA
ENSMUSG00000091745.1	Gm17098	0.215367394448549	0.809819549575363	NA
ENSMUSG00000091749.7	Tspy-ps	NA	NA	NA
ENSMUSG00000091752.2	Gm3208	NA	NA	NA
ENSMUSG00000091754.8	Gm3636	-0.0415624282459948	0.959878522311929	NA
ENSMUSG00000091756.1	Gm3095	NA	NA	NA
ENSMUSG00000091757.1	Gm17064	NA	NA	NA
ENSMUSG00000091762.1	Gm3191	NA	NA	NA
ENSMUSG00000091764.3	Zfp964	0.403099363396781	0.0163922544087127	0.165559511641716
ENSMUSG00000091768.1	Gm17617	NA	NA	NA
ENSMUSG00000091771.1	Vmn2r103	NA	NA	NA
ENSMUSG00000091775.2	Gm16494	NA	NA	NA
ENSMUSG00000091776.1	Gm8340	NA	NA	NA
ENSMUSG00000091779.8	Gm21293	NA	NA	NA
ENSMUSG00000091780.3	Sco2	0.0476888253006272	0.834982013315016	0.966063465653076
ENSMUSG00000091784.2	Gm17022	1.4070917221068	0.67195120821398	NA
ENSMUSG00000091785.2	Rpl29-ps5	NA	NA	NA
ENSMUSG00000091786.1	Gm8425	1.44884607553271	0.654886686997924	NA
ENSMUSG00000091788.3	Gm8032	NA	NA	NA
ENSMUSG00000091792.1	Gm3573	NA	NA	NA
ENSMUSG00000091794.3	Vmn2r18	-0.985044119244128	0.671614328663892	NA
ENSMUSG00000091800.2	Igkv1-115	-0.48205888344423	0.847915629496711	NA
ENSMUSG00000091803.7	Cox16	0.0513894602723886	0.764940174131812	0.946511699367236
ENSMUSG00000091805.2	Vmn2r108	NA	NA	NA
ENSMUSG00000091806.1	Gm5258	NA	NA	NA
ENSMUSG00000091808.1	Gm9671	NA	NA	NA
ENSMUSG00000091809.4	Olfr721-ps1	NA	NA	NA
ENSMUSG00000091811.2	Inafm1	0.0209869345429614	0.874868496304038	0.975809742797286
ENSMUSG00000091812.1	Ear-ps5	NA	NA	NA
ENSMUSG00000091813.4	Ces2h	NA	NA	NA
ENSMUSG00000091814.1	Gm8050	NA	NA	NA
ENSMUSG00000091815.1	Gm17153	NA	NA	NA
ENSMUSG00000091816.1	Gm17141	NA	NA	NA
ENSMUSG00000091817.1	Gm17091	NA	NA	NA
ENSMUSG00000091818.3	Rpl19-ps4	NA	NA	NA
ENSMUSG00000091821.1	Srsx	NA	NA	NA
ENSMUSG00000091825.1	Gm5778	0.0950100654935866	0.976568660201866	NA
ENSMUSG00000091827.2	Speer4f2	NA	NA	NA
ENSMUSG00000091831.5	Gm4707	-0.741089961307856	0.344215520062302	NA
ENSMUSG00000091832.1	Gm17155	NA	NA	NA
ENSMUSG00000091834.2	Gm17177	NA	NA	NA
ENSMUSG00000091842.2	Gm16490	NA	NA	NA
ENSMUSG00000091844.2	Gm8251	-1.23192712240301	0.160310018114692	NA
ENSMUSG00000091845.1	Rpl36-ps12	-0.35362737715568	0.15571453595489	0.559283289193844
ENSMUSG00000091847.1	Gm2855	NA	NA	NA
ENSMUSG00000091849.7	Gm17188	NA	NA	NA
ENSMUSG00000091859.2	Vmn2r100	NA	NA	NA
ENSMUSG00000091863.2	Cldn34a	NA	NA	NA
ENSMUSG00000091864.1	Gm17102	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000091866.1	Gm6257	-0.527378667999676	0.677165967758693	NA
ENSMUSG00000091867.2	Cyp2a22	NA	NA	NA
ENSMUSG00000091873.2	Olfr732	NA	NA	NA
ENSMUSG00000091874.2	Vmn1r56	NA	NA	NA
ENSMUSG00000091876.1	Gm3851	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000091879.2	Vmn2r17	NA	NA	NA
ENSMUSG00000091881.1	Gm17146	-0.0778964949001123	0.862065423519642	0.972476110455043
ENSMUSG00000091882.8	Gm6337	NA	NA	NA
ENSMUSG00000091887.1	Gm17053	NA	NA	NA
ENSMUSG00000091888.3	Vmn2r80	NA	NA	NA
ENSMUSG00000091890.2	A830073O21Rik	0.0950094425169159	0.977294261361227	NA
ENSMUSG00000091894.1	Gm3030	NA	NA	NA
ENSMUSG00000091896.8	Ube2d2a	-0.0337251049853404	0.602481585878505	0.894926496755579
ENSMUSG00000091897.1	Gm17019	NA	NA	NA
ENSMUSG00000091898.8	Tnnc1	-0.361911857667372	0.493548787831737	0.84458255818195
ENSMUSG00000091900.3	Gm4353	0.085800006492194	0.731558257034545	0.937870604022345
ENSMUSG00000091902.1	Gm6918	NA	NA	NA
ENSMUSG00000091903.8	Gm6460	NA	NA	NA
ENSMUSG00000091905.3	Gm6395	-0.232690723868228	0.246054274173659	0.675609010532987
ENSMUSG00000091906.2	1700099I09Rik	0.181369469229533	0.675248941335184	0.919539950290692
ENSMUSG00000091908.7	Gm17231	NA	NA	NA
ENSMUSG00000091911.1	Gm9587	NA	NA	NA
ENSMUSG00000091922.1	Gm17409	NA	NA	NA
ENSMUSG00000091923.8	Gm8267	NA	NA	NA
ENSMUSG00000091924.2	Vmn1r185	NA	NA	NA
ENSMUSG00000091926.3	Vmn2r62	NA	NA	NA
ENSMUSG00000091929.2	Gm8582	NA	NA	NA
ENSMUSG00000091930.2	Vmn2r52	NA	NA	NA
ENSMUSG00000091931.5	Gon7	0.0169695636651028	0.904331544107847	0.981063921759253
ENSMUSG00000091933.2	Gm8857	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000091936.1	Gm3053	NA	NA	NA
ENSMUSG00000091937.3	Gm3646	NA	NA	NA
ENSMUSG00000091938.3	Gm2564	NA	NA	NA
ENSMUSG00000091941.1	Gm7399	1.81431475715827	0.406301738609594	NA
ENSMUSG00000091942.1	Gm17138	NA	NA	NA
ENSMUSG00000091945.2	Vmn2r114	NA	NA	NA
ENSMUSG00000091947.1	6530401F13Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000091950.3	Olfr421-ps1	NA	NA	NA
ENSMUSG00000091952.3	Gm17709	0.0159032953388964	0.959380660018178	0.992129174917512
ENSMUSG00000091955.2	Gm9844	-0.31754380168188	0.146495528386503	0.543475062936521
ENSMUSG00000091956.2	C2cd4b	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000091957.3	Rps2-ps10	-0.375116168960248	0.369698172561521	0.774178316671134
ENSMUSG00000091960.1	Gm17038	NA	NA	NA
ENSMUSG00000091961.1	Gm3123	NA	NA	NA
ENSMUSG00000091962.3	Vmn2r78	NA	NA	NA
ENSMUSG00000091967.5	Vmn2r-ps5	NA	NA	NA
ENSMUSG00000091968.1	Gm17115	0.209058186884095	0.800238810043686	NA
ENSMUSG00000091970.3	Gm4868	NA	NA	NA
ENSMUSG00000091971.3	Hspa1a	-0.121148998415196	0.555385749499745	0.877217955139953
ENSMUSG00000091972.2	Tmem207	NA	NA	NA
ENSMUSG00000091983.3	Olfr457	NA	NA	NA
ENSMUSG00000091985.1	Gm17354	0.354595821033309	0.368558776781126	0.773133067073827
ENSMUSG00000091987.8	Gm10352	NA	NA	NA
ENSMUSG00000091989.1	Ndufab1-ps	-0.0851381172735684	0.830923056067923	0.965263515307042
ENSMUSG00000091990.1	Gm9672	NA	NA	NA
ENSMUSG00000091993.2	B930036N10Rik	0.272398315792923	0.744944320269204	NA
ENSMUSG00000091994.2	E130317F20Rik	0.344476901341764	0.224959487053475	0.651544046092156
ENSMUSG00000091995.1	Gm3339	NA	NA	NA
ENSMUSG00000091996.8	BC049352	-0.145013564227742	0.612866923964034	0.898940283312142
ENSMUSG00000091997.1	Gm6611	-0.41109324520447	0.523994430568524	NA
ENSMUSG00000091998.2	Gm17072	NA	NA	NA
ENSMUSG00000092004.1	Gm17482	NA	NA	NA
ENSMUSG00000092006.1	Gm17139	-0.357630641796621	0.875073194852816	NA
ENSMUSG00000092008.2	Cyp2c69	NA	NA	NA
ENSMUSG00000092009.1	Myh15	-3.15982646999273	0.0387780700017272	NA
ENSMUSG00000092014.1	Gm4468	0.672078002778874	0.841111315468519	NA
ENSMUSG00000092019.4	Gm4027	NA	NA	NA
ENSMUSG00000092021.8	Gbp11	1.76571108005718	2.00481783619234e-06	0.000143063799222514
ENSMUSG00000092027.1	Gm17062	NA	NA	NA
ENSMUSG00000092029.1	Gm9027	-0.0655340094523033	0.90893373101293	NA
ENSMUSG00000092031.1	Gm2108	NA	NA	NA
ENSMUSG00000092032.2	Vmn2r59	NA	NA	NA
ENSMUSG00000092035.8	Peg10	0.501733238071799	0.23983650242784	0.668923984044176
ENSMUSG00000092036.2	Gm2244	NA	NA	NA
ENSMUSG00000092039.2	Gm5501	NA	NA	NA
ENSMUSG00000092040.1	Gm17198	NA	NA	NA
ENSMUSG00000092042.1	Gm17163	NA	NA	NA
ENSMUSG00000092043.2	Esp6	NA	NA	NA
ENSMUSG00000092045.1	Gm17086	NA	NA	NA
ENSMUSG00000092047.1	Gm17631	NA	NA	NA
ENSMUSG00000092048.3	Vmn2r85	NA	NA	NA
ENSMUSG00000092049.9	Vmn2r4	NA	NA	NA
ENSMUSG00000092051.2	Gm17229	-0.426731753986678	0.751025939529588	NA
ENSMUSG00000092054.3	Kif4-ps	NA	NA	NA
ENSMUSG00000092055.1	Gm7925	NA	NA	NA
ENSMUSG00000092056.2	Gm7289	-2.38647786527274	0.0865281959426333	NA
ENSMUSG00000092060.4	Bend4	-0.24431299181942	0.00392813445580971	0.0642208381209023
ENSMUSG00000092066.1	1700121N20Rik	NA	NA	NA
ENSMUSG00000092071.1	A230065N10Rik	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000092072.3	Gm4540	-0.0824959057549489	0.719242989996184	0.935155988310136
ENSMUSG00000092073.8	Gm6205	NA	NA	NA
ENSMUSG00000092074.2	Dynlt1a	0.416092452830558	0.0123524633125375	0.136819391599971
ENSMUSG00000092075.1	Serpina4-ps1	NA	NA	NA
ENSMUSG00000092077.2	Olfr101	NA	NA	NA
ENSMUSG00000092080.2	Vmn2r16	NA	NA	NA
ENSMUSG00000092083.4	Kcnb2	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000092085.1	Gm17224	0.672078002778874	0.841111315468519	NA
ENSMUSG00000092086.2	Gm6793	-1.84835300824389	0.0803895139893957	NA
ENSMUSG00000092090.2	Gm3294	NA	NA	NA
ENSMUSG00000092092.1	Gm17215	NA	NA	NA
ENSMUSG00000092093.1	Gm17528	NA	NA	NA
ENSMUSG00000092094.5	Zfp804b	NA	NA	NA
ENSMUSG00000092097.2	Gm5819	1.82566346599946	0.208016430736473	NA
ENSMUSG00000092103.2	Gm17039	-1.52680420243364	0.314323130796352	NA
ENSMUSG00000092107.1	Ear-ps4	NA	NA	NA
ENSMUSG00000092109.2	Gm9376	NA	NA	NA
ENSMUSG00000092111.2	Vmn2r113	NA	NA	NA
ENSMUSG00000092116.1	Gm10320	-0.0520740463684666	0.777467718413422	0.950185068389472
ENSMUSG00000092118.1	Fancf	-0.0691556121811649	0.757656160469009	0.946195849010257
ENSMUSG00000092120.2	Vmn2r90	0.279402480829773	0.87192754166477	NA
ENSMUSG00000092123.1	Gm17581	NA	NA	NA
ENSMUSG00000092124.1	B930094E09Rik	0.0985316262543085	0.85636153122072	NA
ENSMUSG00000092125.1	AA543401	NA	NA	NA
ENSMUSG00000092130.2	D030025P21Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000092131.1	BC050972	-0.482059071222585	0.869244976458016	NA
ENSMUSG00000092134.1	Gm17089	0.0750645641154378	0.924720387492238	NA
ENSMUSG00000092142.1	Gm6482	NA	NA	NA
ENSMUSG00000092144.1	Gm3370	NA	NA	NA
ENSMUSG00000092147.1	Gm7052	NA	NA	NA
ENSMUSG00000092148.1	Gm8005	NA	NA	NA
ENSMUSG00000092152.1	Gm17026	NA	NA	NA
ENSMUSG00000092157.1	Gm17268	NA	NA	NA
ENSMUSG00000092162.3	Vmn2r86	NA	NA	NA
ENSMUSG00000092164.2	Rergl	NA	NA	NA
ENSMUSG00000092165.9	Gm5624	NA	NA	NA
ENSMUSG00000092166.2	Gm7942	NA	NA	NA
ENSMUSG00000092167.8	Gm3696	1.38368643187714	0.679389148347506	NA
ENSMUSG00000092168.1	Gm9075	NA	NA	NA
ENSMUSG00000092171.1	4833427F10Rik	NA	NA	NA
ENSMUSG00000092172.1	Gm20523	NA	NA	NA
ENSMUSG00000092173.1	Vmn2r-ps38	NA	NA	NA
ENSMUSG00000092175.1	Gm3584	NA	NA	NA
ENSMUSG00000092176.1	Gm20460	NA	NA	NA
ENSMUSG00000092178.2	Gm45351	-0.179017917741509	0.908274635508091	NA
ENSMUSG00000092179.2	Vmn2r-ps75	NA	NA	NA
ENSMUSG00000092181.1	Gm20432	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000092182.1	Gm20407	NA	NA	NA
ENSMUSG00000092183.1	4930515G01Rik	0.0305661229871987	0.941303165663935	0.989688171026863
ENSMUSG00000092184.1	Gm18489	NA	NA	NA
ENSMUSG00000092185.1	Gm20416	NA	NA	NA
ENSMUSG00000092186.1	Gm5967	NA	NA	NA
ENSMUSG00000092187.1	Gm20457	0.285961209379115	0.330175403021886	0.747956897830812
ENSMUSG00000092188.1	Gm20471	NA	NA	NA
ENSMUSG00000092190.1	Gm20470	0.0950098751350342	0.976797713228367	NA
ENSMUSG00000092191.1	Gm7211	NA	NA	NA
ENSMUSG00000092192.7	Dnaaf4	2.81661983311556	0.0306784653507618	NA
ENSMUSG00000092193.1	Cd9-ps	-0.0243835328869415	0.986212764785451	NA
ENSMUSG00000092195.2	Vmn2r-ps87	NA	NA	NA
ENSMUSG00000092196.2	Gm38505	NA	NA	NA
ENSMUSG00000092197.1	Gm20480	NA	NA	NA
ENSMUSG00000092199.1	Gm18358	NA	NA	NA
ENSMUSG00000092200.2	Tnxa	1.21516470708999	0.179734198254102	NA
ENSMUSG00000092201.7	A530058N18Rik	NA	NA	NA
ENSMUSG00000092202.1	Stk19-ps1	0.531641784306222	0.0572273634821259	0.34087704527432
ENSMUSG00000092203.7	1110038B12Rik	-0.189639475663196	0.075328091542304	0.393443013978278
ENSMUSG00000092204.1	Vmn2r-ps49	NA	NA	NA
ENSMUSG00000092208.1	Vmn1r-ps58	NA	NA	NA
ENSMUSG00000092210.1	A930009A15Rik	NA	NA	NA
ENSMUSG00000092211.1	Vmn2r-ps67	NA	NA	NA
ENSMUSG00000092212.3	Slc22a13b	1.21251319924998	0.136520765306143	NA
ENSMUSG00000092213.1	Gm18522	NA	NA	NA
ENSMUSG00000092214.1	Gm18560	NA	NA	NA
ENSMUSG00000092216.3	Gm19345	-1.16643136509455	0.437324046750953	NA
ENSMUSG00000092217.2	Vmn2r-ps62	NA	NA	NA
ENSMUSG00000092218.1	Gm20529	NA	NA	NA
ENSMUSG00000092219.1	Gm20443	NA	NA	NA
ENSMUSG00000092220.1	Gm20528	-0.00403228009415923	0.994293747003398	NA
ENSMUSG00000092221.1	Gm7230	NA	NA	NA
ENSMUSG00000092223.1	Gm19807	-0.0253269390580768	0.957041019789575	0.992129174917512
ENSMUSG00000092224.2	Gm8815	-1.20339892192911	0.715492479870184	NA
ENSMUSG00000092225.1	Gm2381	NA	NA	NA
ENSMUSG00000092227.1	Gm7651	NA	NA	NA
ENSMUSG00000092228.1	Vmn1r-ps28	NA	NA	NA
ENSMUSG00000092229.3	Gm5977	0.672078002778874	0.841111315468519	NA
ENSMUSG00000092230.1	Gm18889	-0.0409715822224881	0.95753696068764	NA
ENSMUSG00000092231.1	Lgals1-ps1	NA	NA	NA
ENSMUSG00000092232.1	Gm20521	NA	NA	NA
ENSMUSG00000092233.1	Gm20403	NA	NA	NA
ENSMUSG00000092237.2	Vmn1r-ps27	NA	NA	NA
ENSMUSG00000092238.1	Gm6004	NA	NA	NA
ENSMUSG00000092239.1	1700031A10Rik	NA	NA	NA
ENSMUSG00000092240.1	Gm4246	0.672078002778874	0.841111315468519	NA
ENSMUSG00000092241.1	Gm20522	-0.0147479239200201	0.98145654322924	0.994911870921888
ENSMUSG00000092242.1	Gm20515	NA	NA	NA
ENSMUSG00000092243.8	Gm7030	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000092244.3	Esp34	NA	NA	NA
ENSMUSG00000092245.1	Gm17973	NA	NA	NA
ENSMUSG00000092246.2	Gm20493	NA	NA	NA
ENSMUSG00000092247.2	Gm20426	0.80696647116265	0.785852989471101	NA
ENSMUSG00000092248.1	Vmn1r-ps63	NA	NA	NA
ENSMUSG00000092250.1	Gm20467	-1.20339870589457	0.719626305351089	NA
ENSMUSG00000092251.3	Trav9n-1	NA	NA	NA
ENSMUSG00000092253.1	H2-Q3	NA	NA	NA
ENSMUSG00000092255.1	Gm20455	NA	NA	NA
ENSMUSG00000092256.1	Gm18359	NA	NA	NA
ENSMUSG00000092257.1	Gm2308	-0.090478399242275	0.928619817775179	NA
ENSMUSG00000092258.2	Gm20444	1.34779125757886	0.68742498120903	NA
ENSMUSG00000092259.1	Vmn2r-ps68	NA	NA	NA
ENSMUSG00000092260.7	Zfp963	0.0710565212072709	0.759884628755343	0.94623428057877
ENSMUSG00000092261.1	Gm20519	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000092263.1	Vmn2r-ps79	NA	NA	NA
ENSMUSG00000092264.1	Gm3585	NA	NA	NA
ENSMUSG00000092265.2	Gm5682	NA	NA	NA
ENSMUSG00000092266.1	Gm20500	NA	NA	NA
ENSMUSG00000092268.1	Gm20540	0.326943868433447	0.643983141469545	NA
ENSMUSG00000092269.1	Gm9577	NA	NA	NA
ENSMUSG00000092270.1	Gm7031	NA	NA	NA
ENSMUSG00000092271.1	Vmn1r-ps46	NA	NA	NA
ENSMUSG00000092272.1	Gm19301	NA	NA	NA
ENSMUSG00000092274.3	Neat1	0.142227164917975	0.0936078280434918	0.439001854255775
ENSMUSG00000092275.1	Gm20465	0.243629610678875	0.897776241165721	NA
ENSMUSG00000092276.2	1700116B05Rik	NA	NA	NA
ENSMUSG00000092277.1	Gm19684	0.0533818281962763	0.817368895718687	0.961943177472565
ENSMUSG00000092278.1	Gm8752	0.750540217057578	0.624975756712393	NA
ENSMUSG00000092281.1	Hmgb1-ps7	1.25532917336003	0.157116725553575	NA
ENSMUSG00000092283.1	Gm20412	-0.640818816926092	0.475732809239298	NA
ENSMUSG00000092284.1	Gm8801	NA	NA	NA
ENSMUSG00000092285.1	Vmn1r-ps56	NA	NA	NA
ENSMUSG00000092286.1	Dtnbos	NA	NA	NA
ENSMUSG00000092287.2	Vmn2r-ps77	NA	NA	NA
ENSMUSG00000092289.1	Gm6659	0.285742053034982	0.822675665530717	NA
ENSMUSG00000092290.1	Gm20452	NA	NA	NA
ENSMUSG00000092292.3	Olfr113	NA	NA	NA
ENSMUSG00000092293.1	Gm17919	NA	NA	NA
ENSMUSG00000092294.1	Gm18200	NA	NA	NA
ENSMUSG00000092295.1	Gm20543	NA	NA	NA
ENSMUSG00000092296.1	Gm20454	NA	NA	NA
ENSMUSG00000092297.1	Vmn1r258	NA	NA	NA
ENSMUSG00000092298.1	Gm8877	NA	NA	NA
ENSMUSG00000092300.7	Cdk3	0.430193057363528	0.253735323096149	0.684149249167992
ENSMUSG00000092301.1	Gm6887	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000092303.1	Vmn1r-ps29	NA	NA	NA
ENSMUSG00000092304.2	Gm20530	NA	NA	NA
ENSMUSG00000092305.1	Prps1l1	NA	NA	NA
ENSMUSG00000092306.3	Gm20447	NA	NA	NA
ENSMUSG00000092307.1	Vmn2r-ps76	NA	NA	NA
ENSMUSG00000092308.3	Gm3623	NA	NA	NA
ENSMUSG00000092309.2	4930518C09Rik	NA	NA	NA
ENSMUSG00000092310.2	Gm20509	NA	NA	NA
ENSMUSG00000092311.1	Vmn1r-ps26	NA	NA	NA
ENSMUSG00000092312.1	Zfp419	NA	NA	NA
ENSMUSG00000092313.1	Gm20415	NA	NA	NA
ENSMUSG00000092314.1	Gm3563	NA	NA	NA
ENSMUSG00000092316.1	Gm6726	NA	NA	NA
ENSMUSG00000092317.1	Gm6633	NA	NA	NA
ENSMUSG00000092318.1	Vmn1r-ps60	NA	NA	NA
ENSMUSG00000092322.8	Esp36	NA	NA	NA
ENSMUSG00000092323.1	BB365896	NA	NA	NA
ENSMUSG00000092325.2	Gm18284	-0.173616945688514	0.60928484004115	0.896983115485226
ENSMUSG00000092326.1	Vmn1r-ps55	NA	NA	NA
ENSMUSG00000092328.1	Vmn2r-ps57	NA	NA	NA
ENSMUSG00000092329.1	Gm20388	NA	NA	NA
ENSMUSG00000092330.2	Vmn2r-ps82	NA	NA	NA
ENSMUSG00000092331.1	Vmn1r-ps66	NA	NA	NA
ENSMUSG00000092332.1	Gm8868	NA	NA	NA
ENSMUSG00000092335.1	Zfp977	-0.53847871853781	0.549714229717387	NA
ENSMUSG00000092336.1	Vmn1r-ps40	NA	NA	NA
ENSMUSG00000092338.1	Gm26940	NA	NA	NA
ENSMUSG00000092339.1	Gm4831	NA	NA	NA
ENSMUSG00000092340.3	Olfr754-ps1	1.84659750876089	0.328264183026558	NA
ENSMUSG00000092341.3	Malat1	-0.116208320608577	0.377464725673132	0.780638710528102
ENSMUSG00000092342.2	Esp31	NA	NA	NA
ENSMUSG00000092343.1	Gm20525	NA	NA	NA
ENSMUSG00000092344.1	Hspe1-ps3	NA	NA	NA
ENSMUSG00000092345.1	Gm20503	NA	NA	NA
ENSMUSG00000092346.1	Tlx1os	NA	NA	NA
ENSMUSG00000092349.1	Smim40	-0.32648786429861	0.398159719769692	0.793710615171284
ENSMUSG00000092350.1	Vmn1r-ps62	NA	NA	NA
ENSMUSG00000092351.1	Vmn1r-ps64	NA	NA	NA
ENSMUSG00000092353.1	Gm20539	1.41469033606085	0.367090794153194	NA
ENSMUSG00000092354.7	Gm20548	-0.644478825254275	0.428838650982966	NA
ENSMUSG00000092356.2	Gm20532	NA	NA	NA
ENSMUSG00000092357.1	Vmn2r-ps83	NA	NA	NA
ENSMUSG00000092358.1	Gm20430	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000092359.1	Vmn1r-ps68	NA	NA	NA
ENSMUSG00000092360.1	Gm20441	NA	NA	NA
ENSMUSG00000092362.3	Gm20392	NA	NA	NA
ENSMUSG00000092363.1	Gm20391	NA	NA	NA
ENSMUSG00000092364.2	Gm20476	NA	NA	NA
ENSMUSG00000092365.2	BC023719	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000092366.2	Gm17782	-1.79013823407846	0.590805753271904	NA
ENSMUSG00000092367.1	Gm20479	NA	NA	NA
ENSMUSG00000092368.1	A930015D03Rik	-0.171213135371587	0.699046192195489	0.928284780057424
ENSMUSG00000092369.1	1700039E22Rik	NA	NA	NA
ENSMUSG00000092370.1	Vmn2r-ps58	NA	NA	NA
ENSMUSG00000092371.1	Gm20511	0.0950102182684239	0.976379842709711	NA
ENSMUSG00000092372.3	Olfr296-ps1	NA	NA	NA
ENSMUSG00000092373.1	Gm20535	-0.245810550999886	0.632090633757144	NA
ENSMUSG00000092374.1	Gm6623	-0.413132292393079	0.502401312106935	NA
ENSMUSG00000092375.1	A730060N03Rik	NA	NA	NA
ENSMUSG00000092376.1	Gm19203	NA	NA	NA
ENSMUSG00000092377.1	Gm20549	NA	NA	NA
ENSMUSG00000092381.1	Gm20512	2.08716066676007	0.3264903581662	NA
ENSMUSG00000092382.2	Vmn2r-ps59	NA	NA	NA
ENSMUSG00000092383.2	H2-Pb	NA	NA	NA
ENSMUSG00000092384.7	Gm4189	0.0239970649721848	0.972741039851605	NA
ENSMUSG00000092385.1	Gm20401	NA	NA	NA
ENSMUSG00000092386.1	Gm20536	0.806460894259621	0.744637918340708	NA
ENSMUSG00000092387.1	Gm7648	NA	NA	NA
ENSMUSG00000092388.2	Olfr306-ps1	NA	NA	NA
ENSMUSG00000092389.2	Gm20483	NA	NA	NA
ENSMUSG00000092390.1	Gm20541	1.00373405981729	0.495487298519595	NA
ENSMUSG00000092392.1	Gm20546	NA	NA	NA
ENSMUSG00000092393.2	Gm20399	NA	NA	NA
ENSMUSG00000092394.1	Gm20445	NA	NA	NA
ENSMUSG00000092395.1	Gm20463	NA	NA	NA
ENSMUSG00000092396.2	Olfr758-ps1	NA	NA	NA
ENSMUSG00000092397.7	C130080G10Rik	NA	NA	NA
ENSMUSG00000092398.1	Vmn1r-ps59	NA	NA	NA
ENSMUSG00000092399.1	4930556N13Rik	NA	NA	NA
ENSMUSG00000092401.3	Olfr300-ps1	NA	NA	NA
ENSMUSG00000092402.1	Gm20485	NA	NA	NA
ENSMUSG00000092404.2	Gm9921	NA	NA	NA
ENSMUSG00000092405.1	Gm20402	-0.482059053200602	0.867577014497431	NA
ENSMUSG00000092406.1	Gm20462	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000092408.1	Vhl-ps1	NA	NA	NA
ENSMUSG00000092409.1	Gm9613	0.250193550675673	0.916692379440666	NA
ENSMUSG00000092410.1	Gm18354	NA	NA	NA
ENSMUSG00000092411.1	Gm5594	NA	NA	NA
ENSMUSG00000092412.1	Gm20507	NA	NA	NA
ENSMUSG00000092413.5	Olfr115	NA	NA	NA
ENSMUSG00000092414.1	Gm20453	NA	NA	NA
ENSMUSG00000092415.2	Gm20513	-0.419240918908459	0.578679004547354	NA
ENSMUSG00000092416.2	Zfp141	0.109872395182442	0.356729704011194	0.766062543465244
ENSMUSG00000092417.3	Gpank1	0.0578164686612697	0.555700975332436	0.877217955139953
ENSMUSG00000092418.1	Gm20406	0.672078002778874	0.841111315468519	NA
ENSMUSG00000092419.1	Vmn2r-ps86	NA	NA	NA
ENSMUSG00000092422.1	Vmn2r-ps65	NA	NA	NA
ENSMUSG00000092425.1	Gm8018	NA	NA	NA
ENSMUSG00000092426.1	Gm18779	NA	NA	NA
ENSMUSG00000092427.1	Vmn1r-ps69	NA	NA	NA
ENSMUSG00000092428.1	Gm20545	NA	NA	NA
ENSMUSG00000092429.1	Gm18958	NA	NA	NA
ENSMUSG00000092431.1	Vmn2r-ps70	NA	NA	NA
ENSMUSG00000092433.1	Vmn2r-ps40	NA	NA	NA
ENSMUSG00000092435.1	Gm20526	NA	NA	NA
ENSMUSG00000092437.1	Rpl9-ps9	NA	NA	NA
ENSMUSG00000092438.1	Gm18734	NA	NA	NA
ENSMUSG00000092439.2	Vmn2r-ps37	NA	NA	NA
